도메인,카테고리,대화셋일련번호,화자,문장번호,고객의도,상담사의도,QA,고객질문(요청),상담사질문(요청),고객답변,상담사답변,개체명 ,용어사전,지식베이스
다산콜센터,대중교통 안내,B22546,고객,3,비행기문의,,Q,오늘 바람이 심한데 비행기 도착에 문제가 없을까요?,,,어떤 비행기인지 말씀해주시면 확인해보겠습니다.,"바람, 비행기, 도착, 문제","바람/기상, 비행기/교통수단, 도착/이동, 문제/말썽","비행기,말썽"
다산콜센터,대중교통 안내,B22546,고객,12,비행기문의,,Q,얼마나요?,,,현재 30분 지연으로 12:10 도착예정입니다.,,,
다산콜센터,대중교통 안내,B22546,고객,14,비행기문의,,Q,어떻게 확인하시죠?,,,인천공항 홈페이지에서 확인하실 수 있습니다.,확인,확인/파악,"확인,파악"
다산콜센터,대중교통 안내,B22546,고객,17,비행기문의,,Q,혹시 착륙을 못하진 않죠?,,,"네, 오늘 바람이 심하긴 하나 착륙에 문제는 없는 정도입니다.",착륙,착륙/하강,"착륙,하강"
다산콜센터,대중교통 안내,B22547,고객,8,지하철 요금,,Q,결제 수단마다 다를까요?,,,"일반 카드요금 1,250원입니다.",결제 수단,,결제수단
다산콜센터,대중교통 안내,B22547,고객,10,지하철 요금,,Q,현금은 어떤데요?,,,"현금요금 1,350원입니다.",현금,현금/돈,"현금,돈"
다산콜센터,대중교통 안내,B22547,고객,12,지하철 요금,,Q,혹시 할인되는 시간이 별도로 있을까요?,,,"조조할인 요금은 1,000원입니다.","할인, 시간",,시간
다산콜센터,대중교통 안내,B22547,고객,14,지하철 요금,,Q,조조할인은 몇 시 까지인지 안내부탁드려요~,,,오전 7시까지 입니다.,"조조할인, 몇 시","조조할인/할인, 몇 시/시간","몇시,시간"
다산콜센터,대중교통 안내,B22547,고객,16,지하철 요금,,Q,추가운임은 어떻게 되는지 알 수 있을까요?,,,10km 초과 ~ 50km 까지 : 매 5km 마다 100원입니다.,추가운임,,추가운임
다산콜센터,대중교통 안내,B22547,고객,18,지하철 요금,,Q,이건 서울시 기준 맞나요?,,,네,"서울시, 기준","서울시/서울특별시/지역,","기준,지역"
다산콜센터,대중교통 안내,B22548,고객,5,버스 분실물,,Q,서울시 홈페이지 어디에서 확인하시면 될까요?,,,분야별정보 하단에 대중교통분실물찾기를 보실 수 있으실 겁니다~,"서울시, 홈페이지","서울시/서울특별시/지역, 홈페이지/웹사이트/사이트,","홈페이지,사이트"
다산콜센터,대중교통 안내,B22548,고객,8,버스 분실물,,Q,버스회사에 직접 전화해도 될까요?,,,네,"버스회사, 전화",버스회사/회사,"전화,회사"
다산콜센터,대중교통 안내,B22548,고객,10,버스 분실물,,Q,시간이랑 모든정보를 알아야 할까요?,,,정확하게는 모르셔도 대략적으로 아시면 도움이 많이 될것 같습니다.,시간,,시간
다산콜센터,대중교통 안내,B22548,고객,17,버스 분실물,,Q,"감사합니다 , 찾을 수 있을까요?",,,일단 문의 해보셔야 할것 같아요~,,,
다산콜센터,대중교통 안내,B22549,고객,7,버스 요금,,Q,두개 가격이 다르시던가요?,,,네,"두개, 가격","두개/갯수, 가격/금액","가격,금액"
다산콜센터,대중교통 안내,B22549,고객,9,버스 요금,,Q,마을 버스가 더 싸던가요?,,,네 마을버스는 900으로 더 저렴합니다.,"마을버스,",마을버스/대중교통,"마을버스,대중교통"
다산콜센터,대중교통 안내,B22549,고객,11,버스 요금,,Q,혹시 초등학생은요?,,,초등학생은 500원 되겠습니다~,초등학생,초등학생/학생/어린이,"초등학생,어린이"
다산콜센터,대중교통 안내,B22549,고객,14,버스 요금,,Q,마을버스랑 순환버스도 환승가능한 부분인지 알고 싶어요~,,,"네, 가능하십니다.","마을버스, 순환버스, 환승, 가능","마을버스/대중교통, 순환버스/대중교통,","순환버스,대중교통"
다산콜센터,대중교통 안내,B22549,고객,16,버스 요금,,Q,버스2번타고 지하철환승도 가능하신건가요?,,,환승 가능하십니다~,"버스, 2번, 지하철","버스/대중교통, 2번/횟수, 지하철/대중교통","2번,대중교통"
다산콜센터,대중교통 안내,B22549,고객,18,버스 요금,,Q,환승은 최고 몇번까지 가능한지 알려주시겠어요?,,,4번 되겠습니다.,"환승, 최고, 몇번, 가능","최고/최대, 몇번/횟수","최고,횟수"
다산콜센터,대중교통 안내,B22550,고객,1,지하철 요금 할인,,Q,조조할인도 되나요? 지하철요금이요?,,,네,"지하철, 요금, 조조할인, 사실","지하철/대중교통, 요금/돈, 조조할인/할인","요금,할인"
다산콜센터,대중교통 안내,B22550,고객,3,지하철 요금 할인,,Q,언제 된는건지 알수 있을까요?,,,오전 6시 이전 되겠습니다.,언제,언제/시기/시간,"언제,시간"
다산콜센터,대중교통 안내,B22550,고객,5,지하철 요금 할인,,Q,6시 이전에도 운행하는 게 있을까요?,,,"네,맞습니다.","6시, 이전, 운행","6시/시간, 이전/전","이전,전"
다산콜센터,대중교통 안내,B22550,고객,7,지하철 요금 할인,,Q,첫차가 몇시 운행인가요?,,,네 5시30분입니다.,"1호선, 몇시, 운영","1호선/지하철호선, 몇시/시간","몇시,시간"
다산콜센터,대중교통 안내,B22550,고객,11,지하철 요금 할인,,Q,지하철 요금 할인받을 수 있는 법이 있으면 좀 알려주시겠어요?,,,"선,후불 교통카드 사용 시 100원 할인되겠습니다.","지하철, 요금, 할인, 방법","지하철/대중교통, 요금/돈","요금,돈"
다산콜센터,대중교통 안내,B22550,고객,13,지하철 요금 할인,,Q,일회용 카드 말고 말씀하시는거죠?,,,"네,맞습니다.",일회용카드,일회용카드/카드/결제수단,"일회용카드,결제수단"
다산콜센터,대중교통 안내,B22551,고객,1,교통 정보 문의,,Q,가로수길에 가고 싶은데 ~ 궁금한거 물어봐도 될까요?,,,네,샤로수길,샤로수길/길/장소,"샤로수길,장소"
다산콜센터,대중교통 안내,B22551,고객,3,교통 정보 문의,,Q,가로수길이 서울대 입구에 있는거 맞죠?,,,네,"샤로수길, 서울대","샤로수길/길/장소, 서울대/학교/장소","서울대,장소"
다산콜센터,대중교통 안내,B22551,고객,5,교통 정보 문의,,Q,홍대입구역에서 갈건데 어떻게 가나요?,,,버스와 지하철이 있습니다~,"홍대입구역, 어떻게","홍대입구역/지하철역, 어떻게/방법","어떻게,방법"
다산콜센터,대중교통 안내,B22551,고객,9,교통 정보 문의,,Q,얼마나 걸릴까요?,,,34분 소요됩니다~,얼마나,,얼마나
다산콜센터,대중교통 안내,B22551,고객,11,교통 정보 문의,,Q,환승은 안해도 될까요?,,,네,환승,,환승
다산콜센터,대중교통 안내,B22551,고객,13,교통 정보 문의,,Q,하차역은 어디인지 알 수 있을까요?,,,서울대 입구역 입니다~,하차역,,하차역
다산콜센터,대중교통 안내,B22551,고객,15,교통 정보 문의,,Q,내려서 좀 걸어야 하는데 괜찮으신가요?,,,도보8분 이동 해야 하실겁니다~,,,
다산콜센터,대중교통 안내,B22551,고객,17,교통 정보 문의,,Q,버스는 얼마나 걸리는지 알 수있을까요?,,,버스는 1시간 8분 걸립니다~,"버스, 얼마나",버스/대중교통,"얼마나,대중교통"
다산콜센터,대중교통 안내,B22552,고객,3,교통 정보 문의,,Q,인천공항을 바로 가고싶은데 혹시 지하펄이 있을까요?,,,네,"인천공항, 지하철","인천공항/공항/장소, 지하철/대중교통","지하철,대중교통"
다산콜센터,대중교통 안내,B22552,고객,10,교통 정보 문의,,Q,한번 환승해야 하나요?,,,네,"한번, 환승",한번/횟수,"환승,횟수"
다산콜센터,대중교통 안내,B22552,고객,12,교통 정보 문의,,Q,짐이 많은데 괜찮나요?,,,승강기 이용하시면 됩니다~,"짐,",,짐
다산콜센터,대중교통 안내,B22552,고객,14,교통 정보 문의,,Q,얼마나 걸리죠?,,,1시간 50분 소요시간 걸리십니다.,얼마나,,얼마나
다산콜센터,대중교통 안내,B22552,고객,17,교통 정보 문의,,Q,이게 가장 빠른경로 맞나요?,,,네,"가장, 빠른, 경로",,빠른
다산콜센터,대중교통 안내,B22553,고객,7,교통 정보 문의,,Q,광화문 먼저갔다 가는게 났겟군요~,,,네,"광화문역, 먼저",광화문역/지하철역,"먼저,지하철역"
다산콜센터,대중교통 안내,B22553,고객,13,교통 정보 문의,,Q,얼마나 걸리나요?,,,18분정도 거리실 것으로 압니다,얼마나,,얼마나
다산콜센터,대중교통 안내,B22553,고객,15,교통 정보 문의,,Q,광화문에서 강남역은 어떻게 가야해요?,,,470번 버스타시면 되겠습니다~,"광화문역, 강남역, 어떻게","광화문역/지하철역, 강남역/지하철역","강남역,지하철역"
다산콜센터,대중교통 안내,B22553,고객,17,교통 정보 문의,,Q,네. 걸리는 시간좀 알려주세요~,,,약 28분 걸립니다~~,얼마나,,얼마나
다산콜센터,대중교통 안내,B22554,고객,5,편의시설 안내,,Q,가장 가까운데가 어디죠?,,,강남역으로 가셔야 할것 같습니다~,가장,,가장
다산콜센터,대중교통 안내,B22554,고객,7,편의시설 안내,,Q,몇번출구 일까요?,,,11번 출구로 나가셔서 직진하세요~,출구,,출구
다산콜센터,대중교통 안내,B22554,고객,9,편의시설 안내,,Q,걸어서 가면 얼마나 걸려요?,,,20분정도 걸릴거에요~,얼마나,,얼마나
다산콜센터,대중교통 안내,B22554,고객,11,편의시설 안내,,Q,버스도 있을까요? 혹시?,,,"네, 50번 버스 타시면 되시겠습니다~",버스,버스/대중교통,"버스,대중교통"
다산콜센터,대중교통 안내,B22554,고객,13,편의시설 안내,,Q,얼마나 걸리나요?,,,15분정도 소요 예정입니다~,얼마나,,얼마나
다산콜센터,대중교통 안내,B22554,고객,15,편의시설 안내,,Q,배차간격은요?,,,20분으로 되어있습니다~,"배차간격, 얼마나",배차간격/시간,"얼마나,시간"
다산콜센터,대중교통 안내,B22554,고객,17,편의시설 안내,,Q,약국이름이 어떻게 될까요?,,,00약국입니다.,"약국, 이름",,이름
다산콜센터,대중교통 안내,B22554,고객,19,편의시설 안내,,Q,전화번호는 어떻게될까요?,,,0000입니다.,전화번호,,전화번호
다산콜센터,대중교통 안내,B22555,고객,5,버스 탑승 수칙,,Q,생수병 같은거는요?,,,뚜껑이 닫혀 있는것은 괜찮습니다~,생수병,생수병/음료,"생수병,음료"
다산콜센터,대중교통 안내,B22555,고객,7,버스 탑승 수칙,,Q,커피도 텀블러에 넣은건 괜찮아요?,,,네,"커피, 텀블러,","커피/음료, 텀블러/식기","텀블러,식기"
다산콜센터,대중교통 안내,B22555,고객,9,버스 탑승 수칙,,Q,다른 음식물은요?,,,일회용 컴에 담긴거는 안됩니다~,음식물,,음식물
다산콜센터,대중교통 안내,B22555,고객,11,버스 탑승 수칙,,Q,치킨은요?,,,종이상자에 담긴 치킨은 괜찮습니다.,치킨,치킨/음식,"치킨,음식"
다산콜센터,대중교통 안내,B22555,고객,13,버스 탑승 수칙,,Q,시장봐서 오는것도 괜찮죠?,,,"네, 소량의 식재료가 허용되시겠습니다~",시장,시장/장소,"시장,장소"
다산콜센터,대중교통 안내,B22555,고객,17,버스 탑승 수칙,,Q,왜 이런게 시도 된건지 알고싶은데요?,,,시민의 안전을 위해 시행하겠습니다~,"왜, 시행",왜/이유,"시행,이유"
다산콜센터,대중교통 안내,B22555,고객,19,버스 탑승 수칙,,Q,뜨거운 거 쏟거나 하면 다칠 수도 있어서 그러는건가요?,,,네,,,
다산콜센터,대중교통 안내,B22556,고객,5,버스 탑승 수칙,,Q,10일에 제가 버스를 타려는데 음료수들고 있다고 못타게해서 기분이 나빴어요~,,,일회용 컵에 담긴 음료나 음식물은 반입 금지되겠습니다.,"10일, 버스, 음료수","10일/날짜, 버스/대중교통, 음료/음료수","버스,음료수"
다산콜센터,대중교통 안내,B22556,고객,15,버스 탑승 수칙,,Q,빨대처럼 제가 빨아야 나오는건데도 안되는건가요?,,,"네, 죄송하지만 빨대 꽂아도 안되세요",빨대,,빨대
다산콜센터,대중교통 안내,B22556,고객,17,버스 탑승 수칙,,Q,그럼 제가 신고할 수도 없는거네요?,,,네,신고,,신고
다산콜센터,대중교통 안내,B22556,고객,19,버스 탑승 수칙,,Q,그래도 가지고 탄다고 하면 혹시 벌금이라도 있을까요?,,,현재 벌금은 없습니다.,벌금,벌금/처벌/돈,"벌금,돈"
다산콜센터,대중교통 안내,B22557,고객,3,대중교통 통행제한,,Q,통제하는 구간이 어떻게 되는지 자세하게 알 수 있을까요?,,,여의동로가 전면통제 되시겠습니다~,통제구간,,통제구간
다산콜센터,대중교통 안내,B22557,고객,5,대중교통 통행제한,,Q,버스는 언제부터 우회되는지 알고싶은데요~,,,버스 임시 우회시간은 당일 오후 1시부터 9시까지 되시겠습니다~,"버스,언제, 우회",버스/대중교통,"언제,대중교통"
다산콜센터,대중교통 안내,B22557,고객,7,대중교통 통행제한,,Q,우회 대상노선은 어디에 확인 할 수 있는지요~,,,서울교통정보센터 홈페이지를 통해 확인 가능하십니다~,"우회, 대상노선",,대상노선
다산콜센터,대중교통 안내,B22557,고객,10,대중교통 통행제한,,Q,지하철도 통제가 되는거 맞나요?,,,지하철 5호선 여의나루역 통제 대상입니다.,"지하철, 5호선, 여의나루역, 통제, 대상","지하철/대중교통, 5호선/지하철노선, 여의나루역/지하철역","5호선,지하철역"
다산콜센터,대중교통 안내,B22557,고객,12,대중교통 통행제한,,Q,시간은 어떻게 되나요?,,,축제 종류후 1시간 되시겠습니다,시간,,시간
다산콜센터,대중교통 안내,B22557,고객,14,대중교통 통행제한,,Q,종료 시간은요?,,,9시 되겟습니다.,"종료, 시간, 언제",,시간
다산콜센터,대중교통 안내,B22557,고객,16,대중교통 통행제한,,Q,상황에 따라 변경도 되나요?,,,네,"상황, 변경",,변경
다산콜센터,대중교통 안내,B22558,고객,14,버스 불편신고,,Q,여기서 신고 가능한거죠?,,,"네, 저희가 신고를 접수하면 구청 교통행정과로 이관되시겠습니다~",신고,,신고
다산콜센터,대중교통 안내,B22558,고객,16,버스 불편신고,,Q,그럼 어떻게 해요?,,,교통심의 과정을 거쳐 적정한 행정처분 조치가 내려지실겁니다~,어떻게,어떻게/방법,"어떻게,방법"
